Microelectronique Et Automatique (MEA),tous  car c'est plus la methode de travail qui est importante pour realiser le metier que j'exerce 
Microelectronique Et Automatique (MEA),- Les langages de programmation (C C++) - Le cours d'insertion professionnelle avec la redaction d'un CV et d'une lettre de motivation - Le cours de microcontroleurs avec la STM32 - La table ronde avec des anciens MEA
Microelectronique Et Automatique (MEA),1) Les connaissances en electronique et traitement du signal 2) Les connaissances apportees par la STM32. Tres interessant de devoir coder en utilisant directement les registres memoires de la carte quelque chose a garder selon moi 3) Les projets divers et varies  4) L'aspect processeur vu en VHDL
Materiaux (MAT),Polymere et cours de gestion de projets
Materiaux (MAT),ACV
Materiaux (MAT),Les enseignements scientifiques principalement. Surtout portant directement sur les materiaux la chimie et la mecanique.
Materiaux (MAT),Les cours de langues et de materiaux specifiques
Materiaux (MAT),Les enseignements d'eco conception 
Materiaux (MAT),Composites metaux polymeres.
Materiaux (MAT),Metallurgies 
Materiaux (MAT),MASC physique du solide ceramiques metaux.
Sciences et Technologies de l'Eau (STE),Hydraulique hydrologie
Mecanique Structures Industrielles (MSI - apprentissage),Les competences purement techniques qui sont difficiles a acquerir en dehors du cadre scolaire.
Sciences et Technologies de l'Eau (STE),Hydraulique fluvial mecanique des fluides continuite ecologique ecologie 
Materiaux (MAT),Anglais Polymere Option Polymere biosources/biodegradables Caracterisations physico-chimique =>metal verre chimie Rheologie   
Materiaux (MAT),La redaction de comptes rendus.
Sciences et Technologies de l'Eau (STE),SIG 
Sciences et Technologies de l'Eau (STE),Droit des entreprises
Materiaux (MAT),Module insertion professionnelle Les cours specifiques aux materiaux
Sciences et Technologies de l'Eau (STE),Genie des procedes (Traitement des eaux usees) Chimie de l'eau
Materiaux (MAT),Eco conception/normes environnementales  gestion de projet informatique (programmation) base de donnees.
Materiaux (MAT),Les activites complementaires (i.e. Hackaton) ont ete super pour ameliorer les habilites de travail en equipe et communication. D'ailleurs il avait beaucoup des presentations a faire ce qui est tres utile dans le cadre professionnelle.
Genie Biologique et Agroalimentaires (GBA),/
Genie Biologique et Agroalimentaires (GBA),Chimie industrie 
Genie Biologique et Agroalimentaires (GBA),Gestion de projet
Genie Biologique et Agroalimentaires (GBA),Gestion de projet communication 
Genie Biologique et Agroalimentaires (GBA),Cours d'initiation au ERP (Cegid SAP)  et les cours de gestion de production. La culture des process alimentaires est egalement un gros plus. 
Genie Biologique et Agroalimentaires (GBA),Genie des procedes 
Materiaux (MAT),Les cours de insertion professionnelle et d'anglais.
Materiaux (MAT),Le management de projet  La gestion de projet  La resolution de problemes
Genie Biologique et Agroalimentaires (GBA),Les aspects nutritionnels et scorings (nutri-score SIGA...)
Materiaux (MAT),Cours sur le beton la thermo et mes cours de matallurgie
Genie Biologique et Agroalimentaires (GBA),Management de projet Langues etrangeres 
Sciences et Technologies de l'Eau (STE),Traitement de l'eau  Hydraulique (urbaine reseau nappe)
Genie Biologique et Agroalimentaires (GBA),Droit du travail Management  Maths  Physique Matrices alimentaires  
Genie Biologique et Agroalimentaires (GBA),SQL - MCD Logiciel de GPOA
Materiaux (MAT),Gestion et management de Projet
Genie Biologique et Agroalimentaires (GBA),Les enseignements qualite La matiere : Fruits et Legumes
Materiaux (MAT),Metaux Gestion de projets Anglais mais pas Toeic 
Materiaux (MAT),A mon sens la formation est tres orientee vers les materiaux et peut-etre moins sur les procedes eux memes. Ainsi on developpe de fortes competences en materiaux que l'on peut tres facilement faire valoir en stage (4A et 5A) mais tres peu dans le domaine professionnel. On nous contacte surtout pour des emplois de gestion de projet ou de management peut-etre un peu de bureau d'etude mais sinon tres peu pour des metiers d'ingenieur de recherche par exemple.  La formation prepare bien pour faire des theses dans l'academique et l'industrie mais pas suffisamment pour un marche de l'emploi davantage tourne vers le service. 
Materiaux (MAT),Les cours et TP de verres ceramiques et durabilite de verres
Materiaux (MAT),Chimie organique verre metallurgie Polymeres/Composites Polymeres biosources Statistiques Management de projet Anglais
Genie Biologique et Agroalimentaires (GBA),Reglement en agroalimentaire  Gestion projet Pfe
Genie Biologique et Agroalimentaires (GBA),Les projets
Mecanique Structures Industrielles (MSI - apprentissage),Mathematiques Mettalurgie Mecanique Conaissance CODAP et autres codes et normes du milieu
Mecanique Structures Industrielles (MSI - apprentissage),Enseignements techniques 
Mecanique Structures Industrielles (MSI - apprentissage),La partie technique 
Mecanique Structures Industrielles (MSI - apprentissage),Les matieres scientifiques generalistes
Mecanique Structures Industrielles (MSI - apprentissage),Les sciences appliquees qui permettent de se confronter a de situations existantes.
Mecanique Structures Industrielles (MSI - apprentissage),Cours techniques
Mecanique Structures Industrielles (MSI - apprentissage),- Metallurgie - dimensionnement de structure  - Soudage  - Anglais  - Management  - economie 
Mecanique Structures Industrielles (MSI - apprentissage),Rdm Calcul sur ordinateurs
Materiaux (MAT),Gestion de qualite
Mecanique Structures Industrielles (MSI - apprentissage),Les matieres accentues dans le technique  
Genie Biologique et Agroalimentaires (GBA),- Cours M2 Biotin : Technologie de Culture - Microbiologie Industrielle  - Cinetique biologique - Biotechnologie.
Genie Biologique et Agroalimentaires (GBA),Communication  
Genie Biologique et Agroalimentaires (GBA),Anglais
Genie Biologique et Agroalimentaires (GBA),Gestion de projet
Eau et Genie Civil (EGC - apprentissage),Les matieres hydrauliques et genie civil
Eau et Genie Civil (EGC - apprentissage),Gestion de projets
Eau et Genie Civil (EGC - apprentissage),Hydraulique fluvial 
Eau et Genie Civil (EGC - apprentissage),Formation en apprentissage + formation et redaction (CV / lettre de motivation) pour experience a l'etranger et V.I.E. Specialite --> Hydraulique ( en charge + HSL) + GC 
Eau et Genie Civil (EGC - apprentissage),enseignement technique en lien avec le GC
Eau et Genie Civil (EGC - apprentissage),Les metiers lies aux travaux
Eau et Genie Civil (EGC - apprentissage),Hydraulique  Geotechnique Et toutes les matieres liees a la construction 
Systemes Embarques (SE - apprentissage),Aucun mis a part la gestion du temps.
Systemes Embarques (SE - apprentissage),Stm32 / git
Genie Biologique et Agroalimentaires (GBA),Ceux de l'option QSE en 5A
Eau et Genie Civil (EGC - apprentissage),Management  Travail de groupe Projets genie civil 
Microelectronique Et Automatique (MEA),Gestion de projet informatique 
Microelectronique Et Automatique (MEA),Theorie de l'information Algorithme de cryptages
Eau et Genie Civil (EGC - apprentissage),Informatique communication gestion de projet
Mecanique Structures Industrielles (MSI - apprentissage),Soudage 
Mecanique Structures Industrielles (MSI - apprentissage),Droit  Administratif  Expression  Management  Etc...
Systemes Embarques (SE - apprentissage),Gestion de projet Travaux pratiques en groupe  Redaction de compte rendu et rapport  Microcontroleurs  Reseau IP
Microelectronique Et Automatique (MEA),Robotech
Eau et Genie Civil (EGC - apprentissage),Hydraulique construction et geotechnique
Microelectronique Et Automatique (MEA),Tous (sauf Netvibes et economie en 3A)
Mecanique Structures Industrielles (MSI - apprentissage),Bureau d'etude et soudage
Mecanique Structures Industrielles (MSI - apprentissage),Soudage et metallurgie 
Mecanique Structures Industrielles (MSI - apprentissage),1/ Conception 3D/Methodes 2/ Gestion de prod + TD en Atelier 3/ Metallurgie
Eau et Genie Civil (EGC - apprentissage),Mecanique des fluides Management de projet Geotechnique
Microelectronique Et Automatique (MEA),mangement gestion de projets programmation  
Materiaux (MAT),L'ensemble des enseignements sur les polymeres  Rheologie  Methodes d'Analyses Structurales et Chimiques
Microelectronique Et Automatique (MEA),Enseignements techniques (programmation electronique...) et projets semestriels 
Microelectronique Et Automatique (MEA),Les enseignements techniques lies directement au metier me sont tres utiles.
Sciences et Technologies de l'Eau (STE),Je pense que la formation sur certains logiciels doit etre plus adaptee a la realite. 
Sciences et Technologies de l'Eau (STE),Hydraulique hydrologie gestion de projets informatique Excel et Word insertion pro management
Informatique et Gestion (IG),AWI
Informatique et Gestion (IG),Tous
Sciences et Technologies de l'Eau (STE),Hydrologie/hydraulique/genie environnement
Informatique et Gestion (IG),Algo Projets web
Informatique et Gestion (IG),Projet Web / cours react / algo 
Informatique et Gestion (IG),Les projets effectue 
Informatique et Gestion (IG),Apprendre continuellement
Sciences et Technologies de l'Eau (STE),Hydraulique droit
Informatique et Gestion (IG),Dev web: ts css/html + SEO. Dev back: Java  + BD. Design patterns & algorithms implementation. Mobile Development. Git!!!!
Informatique et Gestion (IG),Tous. Je tenais a souligner que l'ecole nous a tres bien accompagne dans notre insertion professionnelle. 
Eau et Genie Civil (EGC - apprentissage),Hydraulique en charge Station de pompage Beton arme et mecanique des ouvrages Modelisation des reseaux (EPANET)
Materiaux (MAT),Metaux / Gestion de projet
Informatique et Gestion (IG),Projets industriels
Microelectronique Et Automatique (MEA),Informatique Microcontroleurs 
Informatique et Gestion (IG),projet indus
Mecanique Structures Industrielles (MSI - apprentissage),Mecanique piping anglais
Mecanique Structures Industrielles (MSI - apprentissage),Mecanique Math
Informatique et Gestion (IG),Les projets industriels Conception bd et uml Les intervenants exterieurs qui presentent leur metier
Materiaux (MAT),Gestion de Projet
Microelectronique Et Automatique (MEA),Perception Cryptographi Management de Projet English 
Microelectronique Et Automatique (MEA),Enseignements lies aux systemes embarquees (STM32 C Electronique)
Microelectronique Et Automatique (MEA),Tous
Microelectronique Et Automatique (MEA),-Dev embarque -CAO schemas elec 
Microelectronique Et Automatique (MEA),Tout. Ca m'a permis de faire beaucoup de choses differentes pour arriver a trouver mes affinites.
Microelectronique Et Automatique (MEA),Les nombreux projets apportent la dimension professionnelle. De plus les differents cours tels que insertion professionnelle management droit favorisent cette insertion
Systemes Embarques (SE - apprentissage),les cours de dusausay 
Informatique et Gestion (IG),Les differents modules de programmation / bases de donnees. Le module d'insertion pro.
Eau et Genie Civil (EGC - apprentissage),Anglais Management de projet Management environnemental
Genie Biologique et Agroalimentaires (GBA),Tous les projets relatif a la gestion de projet et a la prise d'initiative
Microelectronique Et Automatique (MEA),Programmation Microcontroleur TP automatique
Mecanique Structures Industrielles (MSI - apprentissage),Les enseignements  techniques   avec la presence d'industriels en intervenant
