formation,"parmi les enseignements fournis par l'ecole, quels sont ceux qui meriteraient d'etre approfondis ou renforces ?"
Mecanique Structures Industrielles (MSI - apprentissage),Les enseignements lies a l'economie de notre secteur chaudronnerie et tuyauterie
Mecanique Structures Industrielles (MSI - apprentissage),Travaux Pratique a l'atelier
Systemes Embarques (SE - apprentissage),Anglais
Mecanique et Interactions (MI),Je n'ai pas assez recule pour repondre a cette question sur l'aspect technique.  Avoir plus de projet orientes recherche.  Le format des cours de langues devraient etre revus. 
Sciences et Technologies de l'Eau (STE), - Utilisation des logiciels pour le dimensionnement des pompes (centrifuges forage..) 
Sciences et Technologies de l'Eau (STE),Modelsiation hydraulique
Sciences et Technologies de l'Eau (STE),Genie civil Droit 
Sciences et Technologies de l'Eau (STE),Les cours ou tout est sur l'ipad. L'ipad tue l'enseignement quand on ecrit pas on ne suit rien.
Sciences et Technologies de l'Eau (STE),Favoriser les stages en entreprise des la premiere annee voir alternance 
Eau et Genie Civil (EGC - apprentissage),Cours techniques 
Genie Biologique et Agroalimentaires (GBA),Nutrition Matrice alimentaire Gestion de projet 
Genie Biologique et Agroalimentaires (GBA),Les enseignements en biologie
Eau et Genie Civil (EGC - apprentissage),Informatique + International 
Genie Biologique et Agroalimentaires (GBA),Droit
Systemes Embarques (SE - apprentissage),Metrologie  
Sciences et Technologies de l'Eau (STE),Les enseignements de specialite arrives en quatrieme annee me semblent trop faibles en volume.
Informatique et Gestion (IG),TEST Java avance
Informatique et Gestion (IG),Bilan de competences et soft skills
Genie Biologique et Agroalimentaires (GBA),Methodes d'amelioration continue vue en surface meme si tout s'apprend sur le tas
Informatique et Gestion (IG),Datascience
Mecanique et Interactions (MI),RAS
Sciences et Technologies de l'Eau (STE),Bureaux d'etudes 
Mecanique et Interactions (MI),Je ne sais pas 
Informatique et Gestion (IG),Devops
Informatique et Gestion (IG),Architecture de logiciels
Informatique et Gestion (IG),Developpement Web 
Informatique et Gestion (IG),Developpement mobile
Sciences et Technologies de l'Eau (STE),la SIG le droit de l'eau
Eau et Genie Civil (EGC - apprentissage),Genie civil
Sciences et Technologies de l'Eau (STE),Genie des procedes  Marche public  Organisation institutionnelle des acteurs de l eau 
Informatique et Gestion (IG),Le genie logiciel c'est au c&oeligur de notre metier. On apprend a l'ecole certains design patterns qui nous paraissent flou tant que l'on a pas rencontre un cas concret. Il faut davantage expliquer les besoins partir d'exemples pour expliquer en quoi tel patron va pouvoir repondre a notre problematique de conception.   Introduire egalement la conceptions  d'architectures avancees tels que le DDD le CQRS l'event bus etc.   Une plus grande sensibilite au Web et au cloud egalement (surement plus present dans la formation DevOps)
Informatique et Gestion (IG),Plus de cours pratique sur le developpement sur les outils du quotidien des entreprises.
Sciences et Technologies de l'Eau (STE),Gouvernance de l'eau lien entre modele d'assainissement et enjeux planetaires environnementales reglementation sur l'eau visite d'installation travaux en groupe avec des vrais clients.
Materiaux (MAT),Simulation numerique (logiciel comme Catia) 
Materiaux (MAT),Gestion de projet
Informatique et Gestion (IG),Science des donnees ? 
Materiaux (MAT),La caracterisation des materiaux. Il faut plus de manips
Microelectronique Et Automatique (MEA),Ayant surtout fait de la programmation les enseignements de Polytech m'ont permis de maitriser les bases.  Mais l'utilisation de certains outils comme ROS que je n'ai jamais reussi a prendre en main m'ont pose probleme. Des cours permettant la decouverte d'outils ou de bibliotheques democratises comme ROS en robotique ou QT ou Git. ca pourrait etre utile 
Microelectronique Et Automatique (MEA),Automatisme : trop de theorie il manque de pratique sur des automates industriels (type Siemens) 
Microelectronique Et Automatique (MEA),- Les cours de programmation (C++) devraient etre revus. Beaucoup d'etudiants sont perdus et les pratiques enseignees sont mauvaises.  Par exemple dans les TP on s'efforce a recreer des alternatives faisant appel a des pratiques devastatrices : gestion de la memoire fait maison via new et delete on utilise l'arithmetique de pointeurs on execute des tests avec des assertions C... Personne ne fait ca dans l'industrie. J'ai passe un certain nombre de tests techniques dans le cadre d'entretiens d'embauche. Les recruteurs demandent une connaissance de la librairie standard de ses containers de quelques de ses algorithmes des smart pointeurs des templates ... Il semble complique de tout evoquer dans un module de quelques heures mais il y a un minimum. Les etudiants ne peuvent pas decrocher un emploi dans la programmation en se limitant a ce qui est enseigne en cours. C'est un probleme quand 'informatique' figure dans le nom du departement.  - La pratique de git devrait etre enseignee correctement et non pas avec un cours de 1h30 sur 3 ans. Git est essentiel dans la programmation chaque etudiant devrait l'utiliser dans ses projets de code dans l'embarque ou pas.
Materiaux (MAT),Tous ceux lies a l'Environnement et a la sensibilisation des eleves quant aux problematiques environnementales dans leur metier futur.
Eau et Genie Civil (EGC - apprentissage),Gestion de projet Genie civil
Eau et Genie Civil (EGC - apprentissage),Avoir plus d'ouvertures internationales plus de cours en anglais
Mecanique et Interactions (MI),- Le cours d'eco-design etait mal fait et mise a part Excel nous n'avons utilise aucun logiciel courrant dans l'industrie.  - Apprendre a utiliser de facon poussee quelques logiciels de CAO FEM Volume Finis majeurs dans l'industrie internationale comme CATIA Rihno STAR-CCM OpenFOAM MAXSURF Nastran HyperMesh.  - Mecanique des fluides : turbulence cavitation bruit onde de choc equilibre des corps flottant.  - Methodes de mise en forme et dimensionnement.  -Il y a un manque de concret et de specialisation dans la formation. Les etudiants de MI deviennent des ingenieurs generalistes ainsi leur connaissances sont trop superficielles ce qui me semble moins attrayant pour les entreprises. Autant specialiser la filiere vers des domaines concret de l'industrie comme l'aerospatial le naval les energies vertes en MI4 ou MI5.
Mecanique et Interactions (MI),Conception Mecanique. Plus de travaux pratique pour cet enseignement.
Genie Biologique et Agroalimentaires (GBA),Gestion de projet 
Mecanique et Interactions (MI),Elements finis avec plus de logiciels differents 
Systemes Embarques (SE - apprentissage),Management de projet 
Genie Biologique et Agroalimentaires (GBA),Genie des procedes thermodynamique de maniere beaucoup plus appliquee et concrete 
Informatique et Gestion (IG),Enseignements techniques pour approfondir les notions et avoir plus de bagages   Enseignements de management d'entreprise (comptabilite...)
Informatique et Gestion (IG),Gestion de projet anglais professionnel 
Informatique et Gestion (IG),Les nouvelles technologies du web
Sciences et Technologies de l'Eau (STE),Gestion des entreprises 
Materiaux (MAT),Cours sur les differentes methodes de caracterisation de materiaux Pendant les TP prendre peut-etre plus de temps pour former les etudiants
Sciences et Technologies de l'Eau (STE),Les cours de modelisation (eau potable avec Epanet et eau usees avec PCSWMM) meritent d'etre beaucoup plus approfondie. Des TP plus longs sur des cas concrets serait tres utile. Car finalement en entreprise c'est la prise en main et comprehension des outils qui est recherche. 
Materiaux (MAT),Beton metal polymeres 
Mecanique et Interactions (MI),anglais
Mecanique et Interactions (MI),Simulation numerique
Mecanique et Interactions (MI),- Informatique pour le calcul scientifique (mettre plus en avant l'algorithmique dans le cursus) - Simulation Numerique Avancee (plus d'heures de cours pour etudier plus en profondeur la plasticite le contact les grandes deformations la dynamique...)
Mecanique et Interactions (MI),Materiaux standards generalises Viscosite
Mecanique et Interactions (MI),Dessin technique / Cao 
Mecanique et Interactions (MI),Je pense que la mecanique devrait etre renforcee parce que certaines notions se perdent d'une annee a l'autre et je pense aussi qu'il faudrait insister sur l'interpetation des resultats obtenus.
Mecanique et Interactions (MI),Difficile de savoir si nous ne les utilisons pas dans notre travail. Il faudrait avoir plus de recul pour repondre. Mais pour ce qui est de l'anglais il faut travailler d'avantage l'oral. C'est bien d'avoir 990 au TOEIC mais ce qui est encore plus important c'est l'oral et c'est un point qui est clairement neglige. Je pense aussi qu'apprendre du vocabulaire sur des themes aleatoires est inutile. Le vocabulaire s'apprend sur le tas (et c'est a ce moment la qu'on le retient reellement pas en l'apprenant la veille pour avoir un 10/10 au test de vocabulaire). L'aisance a l'oral s'apprend sur la duree.
Mecanique et Interactions (MI),La simulation numerique : Aller plus loin dans la comprehension des concepts (notamment ceux lies a la creation d'un maillage de qualite ou a la mecanique non lineaire) donner plus de cles concernant le post-traitement des resultats.  La mecanique des fluides qui est tres bien enseignee mais qui meriterait un volume horaire plus important.  Ou encore l'aspect Materiaux qui est un peu delaisse. Il pourrait etre interessant par exemple de faire une matiere introductive dans laquelle on expliquerait comment des phenomenes ayant lieu a l'echelle microscopique donnent naissance aux phenomenes macro que l'on etudie en mecanique (pour ca le premier tome des Materiaux de Ashby est adequat).
Genie Biologique et Agroalimentaires (GBA),Creation entreprise 
Microelectronique Et Automatique (MEA),- robotique  - automatique
Mecanique et Interactions (MI),Gestion de projet + insertion professionnel 
Genie Biologique et Agroalimentaires (GBA),Communication management
Informatique et Gestion (IG),Administration systeme Machine learning
Informatique et Gestion (IG),La conception logiciel (software engineering). 
Mecanique et Interactions (MI),Plus de travaux pratiques
Genie Biologique et Agroalimentaires (GBA),Management 
Mecanique et Interactions (MI),CAO 
Mecanique et Interactions (MI),Mecanique du solide non pas dans le contenu mais dans la pedagogie. l'approche de ce cours paraissait etre sous un angle de recherche ce qui rendait le cours assez complexe.  RDM egalement.    eco conception. aller un peu plus loin au niveau du contenu.
Microelectronique Et Automatique (MEA),Pas concerne car je ne travail pas dans le domaine lie a la filiere MEA
Microelectronique Et Automatique (MEA),Linux embarque
Systemes Embarques (SE - apprentissage),Reseau Telecommunication Anglais
Mecanique et Interactions (MI),Validation experimental des modeles theoriques Python
Mecanique et Interactions (MI),CAO Process industriel
Systemes Embarques (SE - apprentissage),Formation C++ Formation CAO Formation Linux embarquee
Mecanique et Interactions (MI),cf questionnaire de l'annee derniere 
Informatique et Gestion (IG),devops tester son code
Informatique et Gestion (IG),Algorithme reseaux devops management de projet 
Informatique et Gestion (IG),La partie devops meriterait d'etre renforcee mais il me semble que c'est deja le cas. La partie de tests (automatiques sur du dev) meriterait plus d'approfondissement egalement. 
Informatique et Gestion (IG),Securite des Systemes d'Information Introduction DevOps
Sciences et Technologies de l'Eau (STE),Etudier certains logiciels comme QGIs plus tot  
Sciences et Technologies de l'Eau (STE),L'apprentissage de logiciels : QGIS Epanet ou modelisation EU. On s'en sert au quotidien et cela permet de comprendre le fonctionnement reelle des reseaux.
Informatique et Gestion (IG),J'ai eu besoin d'un petit rappel concernant le cours pendant lequel on a exerce SQL
Mecanique et Interactions (MI),Les cours complementaires non techniques 
